metarow	metacol	Column	Row	Name	ID	F635.Median.M1K3.1	F532.Median.M1K3.1	Flags.M1K3.1	F635.Median.M1K3.2	F532.Median.M1K3.2	Flags.M1K3.2	F635.Median.M1K5.1	F532.Median.M1K5.1	Flags.M1K5.1	F635.Median.M1K5.2	F532.Median.M1K5.2	Flags.M1K5.2	F635.Median.M2K3.1	F532.Median.M2K3.1	Flags.M2K3.1	F635.Median.M2K3.2	F532.Median.M2K3.2	Flags.M2K3.2	F635.Median.M2K5.1	F532.Median.M2K5.1	Flags.M2K5.1	F635.Median.M2K5.2	F532.Median.M2K5.2	Flags.M2K5.2	F635.Median.M3K3.1	F532.Median.M3K3.1	Flags.M3K3.1	F635.Median.M3K3.2	F532.Median.M3K3.2	Flags.M3K3.2	F635.Median.M3K5.1	F532.Median.M3K5.1	Flags.M3K5.1	F635.Median.M3K5.2	F532.Median.M3K5.2	Flags.M3K5.2	F635.Median.M4K3.1	F532.Median.M4K3.1	Flags.M4K3.1	F635.Median.M4K3.2	F532.Median.M4K3.2	Flags.M4K3.2	F635.Median.M4K5.1	F532.Median.M4K5.1	Flags.M4K5.1	F635.Median.M4K5.2	F532.Median.M4K5.2	Flags.M4K5.2	F635.Median.M5K3.1	F532.Median.M5K3.1	Flags.M5K3.1	F635.Median.M5K3.2	F532.Median.M5K3.2	Flags.M5K3.2	F635.Median.M5K5.1	F532.Median.M5K5.1	Flags.M5K5.1	F635.Median.M5K5.2	F532.Median.M5K5.2	Flags.M5K5.2	F635.Median.M6K3.1	F532.Median.M6K3.1	Flags.M6K3.1	F635.Median.M6K3.2	F532.Median.M6K3.2	Flags.M6K3.2	F635.Median.M6K5.1	F532.Median.M6K5.1	Flags.M6K5.1	F635.Median.M6K5.2	F532.Median.M6K5.2	Flags.M6K5.2
2	3	 9	 3	AI326360	520986	  850	  790	  0	  881	  642	  0	  633	 1052	  0	  521	  881	  0	 1484	 1213	  0	  896	  693	  0	  374	  595	  0	  344	  700	  0	  605	  798	  0	  553	  623	  0	  777	 1473	  0	 1152	 1885	  0	  529	  539	  0	  376	  478	  0	  596	 1117	  0	  608	 1179	  0	  824	 1303	  0	  328	  364	  0	  306	  615	  0	  479	  720	  0	  345	  492	  0	  399	  471	  0	  529	  792	  0	  338	  728	  0
2	3	10	 3	AI326367	521185	 1070	 1115	  0	  898	  869	  0	  385	  722	  0	  386	  642	  0	  978	  637	  0	  607	  436	  0	  165	  366	  0	  158	  430	  0	  354	  412	  0	  265	  324	  0	  198	  985	  0	  332	 1251	  0	  262	  314	  0	  421	  530	  0	  677	 1228	  0	  153	  743	-50	  536	  686	  0	  184	  195	  0	  225	  508	  0	  448	  879	  0	  199	  247	  0	  691	  755	  0	  728	 1246	  0	  249	  623	  0
2	3	11	 3	AI414458	329885	 3875	 4430	  0	 3591	 3884	  0	 3059	 3902	  0	 3749	 4222	  0	 6344	 6363	  0	 4475	 5221	  0	 2919	 2761	  0	  836	 1165	  0	 2477	 3429	  0	 2398	 2711	  0	 3782	 3493	  0	 5182	 4316	  0	 1843	 1847	  0	 2378	 2475	  0	 3635	 3963	  0	 4657	 3922	  0	 2198	 2971	  0	 2042	 2152	  0	 2549	 3347	  0	 2197	 2893	  0	 1961	 2481	  0	 2072	 2503	  0	 2869	 3231	  0	 2470	 3182	  0
2	3	12	 3	AI413593	330346	  462	  496	  0	  468	  287	  0	  157	  404	-50	  252	  474	  0	  682	  412	  0	  376	  262	  0	  145	  315	  0	  142	  390	  0	  268	  386	  0	  302	  382	  0	  166	 1182	  0	  218	  904	-50	  243	  333	  0	  211	  387	  0	   66	  479	-50	   99	  572	-50	  166	  224	  0	  252	  242	  0	  246	  541	  0	  218	  417	  0	  197	  230	  0	  185	  196	  0	  267	  515	  0	  129	  439	  0
2	3	13	 3	AI413603	330405	  388	  324	  0	  339	  153	-50	  101	  364	-50	  120	  333	-50	  507	  206	-50	  301	  161	-50	  107	  299	  0	  157	  466	  0	  231	  337	-50	  234	  279	-50	   91	  791	-50	  113	  881	-50	  205	  245	-50	  190	  370	  0	  180	  769	  0	  203	  910	  0	  159	  188	  0	  191	  198	  0	  230	  513	  0	  164	  329	  0	  172	  199	  0	  170	  203	  0	  164	  494	  0	  118	  429	  0
2	3	14	 3	AI413614	330582	  396	  331	  0	  393	  260	  0	  161	  448	  0	  162	  393	  0	  624	  333	  0	  321	  170	-50	  129	  297	  0	  167	  462	  0	  247	  337	-50	  239	  280	-50	  109	  767	-50	  145	 1123	  0	  218	  317	  0	  244	  468	  0	  232	  771	  0	  158	  696	-50	  160	  215	  0	  207	  202	  0	  148	  337	  0	  132	  294	  0	  194	  226	  0	  305	  365	  0	  356	  678	  0	  130	  446	  0
2	3	15	 3	AI413619	330603	  353	   94	-50	  333	   84	-50	   78	  364	-50	  374	  730	  0	  569	  105	-50	  305	   92	-50	   68	  268	-50	  291	  656	  0	  266	  314	-50	  238	  246	-50	   70	  694	-50	  171	 1108	  0	  199	  202	-50	  165	  208	-50	   70	  600	-50	   89	  634	-50	  127	  127	-50	   77	   96	-50	   58	  188	-50	  427	  765	  0	  880	 1139	  0	  754	  866	  0	  771	  942	  0	  537	  855	  0
2	3	16	 3	AI413621	330617	  340	   82	-50	  347	   83	-50	   69	  341	-50	   75	  298	-50	  516	   89	-50	  287	   84	-50	   62	  266	-50	  150	  512	  0	  218	  279	-50	  224	  228	-50	   63	  630	-50	   62	  837	-50	  206	  222	-50	  174	  214	-50	   62	  555	-50	   74	  613	-50	   82	   89	-50	   69	   83	-50	  641	  947	  0	   57	  151	-50	   69	   81	-50	  970	 1248	  0	   55	  221	-50	  552	  975	  0
2	3	17	 3	AI415107	331446	  472	  291	  0	  541	  242	  0	  136	  596	  0	  151	  514	  0	  730	  263	  0	  485	  216	  0	  137	  394	  0	  139	  520	  0	  375	  423	  0	  316	  349	  0	  100	  836	-50	  163	 1174	  0	  259	  336	  0	  332	  496	  0	  157	  801	  0	  600	 1175	  0	  401	  463	  0	  277	  337	  0	  213	  541	  0	  540	  812	  0	  419	  387	  0	  311	  311	  0	  389	  806	  0	  215	  655	  0
2	3	18	 3	AI415109	331470	  424	  291	  0	  659	  341	  0	  149	  604	  0	  186	  571	  0	  794	  268	  0	  501	  230	  0	  117	  387	  0	  151	  502	  0	  363	  426	  0	  294	  310	  0	  136	 1095	  0	  136	 1106	  0	  306	  327	  0	  302	  472	  0	  145	  839	  0	  329	 1058	  0	  278	  271	  0	  184	  192	  0	  162	  473	  0	  170	  417	  0	  316	  287	  0	  225	  233	  0	  324	  706	  0	  243	  703	  0
2	3	19	 3	AI415121	331592	 3098	 4058	  0	 2945	 3531	  0	 2439	 2927	  0	 3060	 3349	  0	 4101	 4270	  0	 3006	 3357	  0	 2249	 2245	  0	 2141	 2542	  0	 1978	 2614	  0	 1686	 1951	  0	 2274	 2145	  0	 2715	 2764	  0	 1398	 1335	  0	 1482	 1806	  0	 2495	 2614	  0	 5300	 4201	  0	 1223	 1573	  0	  898	 1016	  0	 1037	 1350	  0	 1240	 1436	  0	 1094	 1391	  0	  947	 1365	  0	 1474	 1684	  0	 1007	 1361	  0
2	3	 1	 4	AI415135	331904	  653	  409	  0	  894	  495	  0	  434	  999	  0	  436	  963	  0	  960	  468	  0	  771	  437	  0	  301	  612	  0	  498	 1063	  0	  620	  692	  0	  453	  436	  0	  513	 1401	  0	  606	 1465	  0	  477	  446	  0	  401	  496	  0	  363	 1056	  0	  659	 1340	  0	  771	  773	  0	  528	  452	  0	  322	  656	  0	  627	 1011	  0	  554	  564	  0	  550	  490	  0	  629	 1001	  0	  378	  856	  0
2	3	 2	 4	AI415161	332214	  804	 1135	  0	 1194	 1593	  0	 2189	 1888	  0	 2134	 1745	  0	 1693	 2293	  0	 1042	 1501	  0	 1095	  929	  0	 1214	 1336	  0	 1072	 2123	  0	  662	 1149	  0	 1788	 1844	  0	 2253	 2175	  0	  859	 1378	  0	  545	  835	  0	 1185	 1426	  0	 1669	 1647	  0	 1102	 2229	  0	  398	  680	  0	  503	  705	  0	  471	  626	  0	  658	 1145	  0	  459	  866	  0	  707	  849	  0	  548	  858	  0
2	3	 3	 4	AI415163	332246	 3979	  793	  0	 6185	 1000	  0	 1307	10598	  0	 1138	 7458	  0	 7641	 1482	  0	 5680	 1375	  0	  902	 4927	  0	  839	 6196	  0	 4386	  961	  0	 3183	  645	  0	 1071	 7097	  0	 1632	 9160	  0	 4202	  786	  0	 2612	  677	  0	  833	 5011	  0	 1182	 5429	  0	 4758	 1204	  0	 2397	  629	  0	  473	 2930	  0	  663	 2941	  0	 2098	  774	  0	 2010	  732	  0	  661	 2889	  0	  525	 2692	  0
2	3	 4	 4	AI414868	332791	  610	  379	  0	  732	  410	  0	  394	  814	  0	  365	  731	  0	  776	  359	  0	  544	  322	  0	  188	  455	  0	  244	  659	  0	  613	  748	  0	  608	  649	  0	  405	 1269	  0	  468	 1450	  0	  345	  396	  0	  339	  437	  0	  580	 1500	  0	  913	 1809	  0	 1031	  733	  0	  496	  363	  0	  182	  590	  0	  654	 1038	  0	  613	  553	  0	  569	  494	  0	  492	 1083	  0	  337	  872	  0
2	3	 5	 4	AI414879	333030	 2987	 3728	  0	 3165	 3692	  0	 3785	 4427	  0	 3697	 3888	  0	 3763	 3992	  0	 3892	 4719	  0	 2477	 2271	  0	 3873	 4313	  0	 2172	 2540	  0	 1835	 2169	  0	 3229	 2927	  0	 5450	 4362	  0	 1568	 1646	  0	 1233	 1370	  0	 4023	 3634	  0	 5770	 3941	  0	 2324	 3005	  0	 1505	 1671	  0	 1548	 1755	  0	 1898	 1819	  0	 1303	 1933	  0	 1331	 1801	  0	 1611	 1827	  0	 1459	 1662	  0
2	3	 6	 4	AI414883	333090	  562	  392	  0	  654	  358	  0	  214	  775	  0	  237	  729	  0	  821	  257	  0	  546	  251	  0	  145	  473	  0	  303	  792	  0	  458	  434	  0	  344	  336	  0	  209	 1039	  0	  352	 1363	  0	  314	  333	  0	  260	  365	  0	  404	 1133	  0	  797	 1570	  0	 1017	 1172	  0	  439	  444	  0	  474	  848	  0	  782	 1187	  0	  622	  672	  0	  551	  619	  0	  601	  997	  0	  611	 1147	  0
2	3	 7	 4	AI414895	333279	  417	  592	  0	  479	  689	  0	  596	  663	  0	  545	  549	  0	  685	 1000	  0	  400	  585	  0	  318	  375	  0	  356	  534	  0	  348	  640	  0	  268	  434	  0	  495	  977	  0	  641	 1031	  0	  267	  340	  0	  214	  403	  0	  343	  829	  0	  635	 1072	  0	  320	  643	  0	  223	  307	  0	  214	  426	  0	  335	  529	  0	  308	  460	  0	  235	  316	  0	  351	  593	  0	  255	  581	  0
2	3	 8	 4	AI414899	333422	  871	 1087	  0	  885	 1036	  0	  813	 1083	  0	 1084	 1291	  0	 1501	 1674	  0	 1038	 1197	  0	  582	  680	  0	  587	  891	  0	  605	  912	  0	  539	  690	  0	  905	 1221	  0	 1298	 1493	  0	  537	  662	  0	  405	  553	  0	 1124	 1429	  0	 1475	 1711	  0	  423	  744	  0	  315	  410	  0	  340	  559	  0	  503	  657	  0	  249	  463	  0	  427	  524	  0	  561	  685	  0	  537	 1041	  0
2	3	 9	 4	AI414903	333459	  488	  490	  0	  473	  353	  0	  331	  627	  0	  349	  592	  0	  906	  757	  0	  464	  366	  0	  192	  378	  0	  168	  448	  0	  374	  494	  0	  325	  367	  0	  290	  955	  0	  413	 1144	  0	  284	  351	  0	  235	  405	  0	  427	  937	  0	  600	 1151	  0	  341	  519	  0	  209	  241	  0	  299	  559	  0	  277	  431	  0	  213	  271	  0	  349	  336	  0	  411	  744	  0	  261	  710	  0
2	3	10	 4	AI414355	334251	  359	  255	  0	  356	  131	-50	  101	  372	-50	  150	  373	  0	  527	  178	-50	  297	  134	-50	   82	  263	-50	   59	  309	-50	  256	  409	  0	  235	  280	-50	  105	  812	-50	  107	  873	-50	  225	  328	  0	  186	  341	  0	  205	  799	  0	  336	  989	  0	  198	  252	  0	  313	  261	  0	  147	  390	  0	  176	  362	  0	  361	  390	  0	  311	  283	  0	  548	  900	  0	  241	  681	  0
2	3	11	 4	AI414359	334301	 1469	 1620	  0	 1537	 1369	  0	 1060	 1682	  0	 1306	 1765	  0	 2837	 2673	  0	 1747	 1717	  0	  922	 1195	  0	  214	  559	  0	 1280	 1696	  0	  878	 1029	  0	 1480	 1839	  0	 2288	 2511	  0	  864	  999	  0	  828	 1143	  0	 1434	 1850	  0	 2408	 2394	  0	 1115	 1862	  0	 1049	 1284	  0	  779	 1122	  0	  971	 1140	  0	 1059	 1537	  0	  984	 1342	  0	 1243	 1542	  0	  717	 1025	  0
2	3	12	 4	AI414363	334329	  823	  861	  0	 1034	  959	  0	  910	 1367	  0	  850	 1233	  0	 1771	 1824	  0	  892	  895	  0	  497	  746	  0	  478	  963	  0	  756	 1122	  0	  525	  607	  0	  814	 1505	  0	 1111	 1787	  0	  636	  682	  0	  453	  674	  0	  707	 1386	  0	 1007	 1483	  0	  755	 1150	  0	  646	  688	  0	  453	  732	  0	  476	  752	  0	  530	  730	  0	  620	  754	  0	  732	 1064	  0	  379	  678	  0
2	3	13	 4	AI414368	334414	  982	  891	  0	  953	  742	  0	  614	  949	  0	  553	  821	  0	 1291	 1213	  0	  712	  707	  0	  333	  519	  0	  351	  657	  0	  838	 1101	  0	  831	  942	  0	  599	 1385	  0	  778	 1405	  0	  409	  507	  0	  440	  651	  0	  675	 1287	  0	 1197	 1770	  0	  454	  772	  0	  405	  478	  0	  368	  755	  0	  320	  529	  0	  524	  663	  0	  476	  619	  0	  666	 1025	  0	  488	  832	  0
2	3	14	 4	AI414372	334419	  616	  899	  0	  631	  811	  0	  941	  892	  0	  698	  748	  0	 1119	 1805	  0	  633	  984	  0	  559	  561	  0	  541	  819	  0	  455	  959	  0	  371	  609	  0	  698	 1025	  0	  969	 1290	  0	  369	  609	  0	  376	  685	  0	  647	  946	  0	 1019	 1221	  0	  374	  956	  0	  282	  420	  0	  383	  584	  0	  399	  494	  0	  219	  436	  0	  234	  438	  0	  346	  540	  0	  303	  607	  0
2	3	15	 4	AI414377	334491	  870	 1182	  0	 1113	 1343	  0	 1173	 1486	  0	 1016	 1311	  0	 1923	 2406	  0	 1078	 1448	  0	  870	  993	  0	  858	 1251	  0	  787	 1196	  0	  569	  732	  0	 1005	 1310	  0	 1333	 1621	  0	  573	  672	  0	  521	  692	  0	  859	 1227	  0	  990	 1376	  0	  576	 1067	  0	  738	  965	  0	  537	  814	  0	  704	  820	  0	  409	  675	  0	  458	  751	  0	  615	  824	  0	  529	  833	  0
2	3	16	 4	AI414268	374566	  709	 1116	  0	  752	 1215	  0	 1087	  891	  0	 1116	  910	  0	 1358	 2075	  0	  775	 1247	  0	  678	  588	  0	  688	  864	  0	  584	 1286	  0	  436	  750	  0	 1048	 1115	  0	 1510	 1389	  0	  431	  691	  0	  300	  526	  0	  652	  919	  0	  792	 1145	  0	  631	 1272	  0	  431	  548	  0	  343	  512	  0	  401	  522	  0	  383	  724	  0	  326	  631	  0	  413	  549	  0	  351	  536	  0
2	3	17	 4	AI414278	374654	  355	  189	-50	  419	  216	  0	  145	  435	-50	  204	  419	  0	  563	  323	  0	  375	  233	  0	  154	  318	  0	  150	  429	  0	  311	  456	  0	  305	  398	  0	  154	  826	-50	  199	 1116	  0	  231	  377	  0	  234	  429	  0	  169	  756	  0	  492	 1128	  0	  227	  296	  0	  237	  240	  0	   97	  316	  0	  245	  417	  0	  212	  268	  0	  180	  214	  0	  181	  436	  0	  102	  388	  0
2	3	18	 4	AI414288	374876	 1527	 1734	  0	 2616	 2751	  0	 2497	 2870	  0	 2470	 2629	  0	 3513	 4110	  0	 1947	 2268	  0	 1484	 1697	  0	 1190	 1765	  0	 1826	 3083	  0	 1249	 1718	  0	 2684	 2791	  0	 3758	 3774	  0	 1944	 2333	  0	  925	 1360	  0	 1771	 2348	  0	 1849	 2162	  0	 1535	 2579	  0	  609	  873	  0	  618	  951	  0	  889	 1220	  0	  745	 1450	  0	  743	 1327	  0	  822	 1065	  0	  684	 1026	  0
2	3	19	 4	AI414295	375064	  660	  536	  0	  641	  489	  0	  449	  796	  0	  496	  869	  0	 1009	  536	  0	  813	  528	  0	  266	  584	  0	  246	  770	  0	  563	  547	  0	  456	  411	  0	  254	 1055	  0	  298	 1227	  0	  389	  394	  0	  452	  572	  0	  272	  963	  0	  597	 1382	  0	  486	  747	  0	  169	  224	  0	  225	  451	  0	  442	  653	  0	  354	  381	  0	  378	  465	  0	  285	  682	  0	  302	  691	  0
2	3	 1	 5	AI414306	375158	  495	  524	  0	  544	  446	  0	  396	  779	  0	  451	  705	  0	  709	  397	  0	  454	  331	  0	  229	  425	  0	  203	  528	  0	  449	  589	  0	  333	  344	  0	  323	  995	  0	  362	 1189	  0	  325	  399	  0	  304	  476	  0	  198	  803	  0	  498	 1173	  0	  488	  550	  0	  278	  279	  0	  362	  791	  0	  441	  835	  0	  311	  322	  0	  570	  589	  0	  582	  916	  0	  363	  963	  0
2	3	 2	 5	AI414315	375265	  408	  345	  0	  446	  326	  0	  169	  439	-50	  315	  504	  0	  454	  190	-50	  308	  175	-50	  150	  302	  0	  129	  385	  0	  315	  451	  0	  235	  275	-50	  138	  745	-50	  182	 1106	  0	  240	  363	  0	  230	  404	  0	  337	  915	  0	  475	 1028	  0	  505	  619	  0	  247	  248	  0	  167	  434	  0	  497	  947	  0	  575	  659	  0	  375	  445	  0	  311	  547	  0	  358	  810	  0
2	3	 3	 5	AI413693	385251	  537	  438	  0	  649	  509	  0	  393	  685	  0	  466	  708	  0	  899	  588	  0	  632	  508	  0	  429	  578	  0	  575	  834	  0	  676	  891	  0	  458	  524	  0	  633	 1247	  0	  835	 1439	  0	  531	  591	  0	  454	  637	  0	  737	 1271	  0	 1072	 1452	  0	  579	  712	  0	  432	  441	  0	  245	  500	  0	  582	  871	  0	  542	  626	  0	  385	  462	  0	  396	  678	  0	  242	  556	  0
2	3	 4	 5	AI413088	385374	  297	  163	-50	  487	  311	  0	  163	  383	-50	  229	  446	  0	  518	  250	-50	  390	  272	  0	  150	  334	  0	  220	  520	  0	  345	  486	  0	  308	  365	  0	  187	  829	-50	  224	  932	-50	  258	  332	  0	  221	  393	  0	  251	  794	  0	  388	  980	  0	  407	  529	  0	  165	  200	  0	  121	  361	  0	  483	  658	  0	  334	  398	  0	  240	  299	  0	  256	  553	  0	  208	  612	  0
2	3	 5	 5	AI413094	385450	  412	  721	  0	  679	 1085	  0	 1034	  793	  0	 1005	  753	  0	  913	 1512	  0	  498	  912	  0	  572	  468	  0	  589	  600	  0	  495	 1303	  0	  382	  738	  0	 1017	 1044	  0	 1404	 1239	  0	  345	  741	  0	  246	  571	  0	  646	  923	  0	  927	 1166	  0	  503	 1275	  0	  265	  464	  0	  229	  346	  0	  306	  389	  0	  288	  568	  0	  219	  468	  0	  371	  577	  0	  281	  514	  0
2	3	 6	 5	AI413097	385503	  328	  110	-50	  627	  290	  0	  213	  666	  0	  161	  494	  0	  671	  217	  0	  455	  228	  0	  120	  368	  0	  222	  598	  0	  374	  397	  0	  340	  324	  0	  144	  776	-50	  169	  996	-50	  286	  295	  0	  326	  403	  0	  263	  892	  0	  608	 1340	  0	  552	  438	  0	  211	  216	  0	  164	  419	  0	  360	  569	  0	  490	  541	  0	  242	  210	  0	  241	  533	  0	  462	 1065	  0
2	3	 7	 5	AI413103	385567	  329	  195	  0	  394	  257	  0	  148	  451	-50	  197	  395	  0	  640	  236	  0	  309	  163	-50	  119	  325	  0	  187	  452	  0	  287	  408	  0	  274	  316	  0	  153	  774	-50	  194	  913	-50	  258	  314	  0	  261	  388	  0	  270	  864	  0	  497	 1107	  0	  200	  283	  0	  173	  189	  0	  119	  310	  0	  332	  566	  0	  304	  290	  0	  158	  167	  0	  374	  663	  0	  318	  677	  0
2	3	 8	 5	AI413105	385624	  479	  306	  0	  472	  255	  0	  249	  589	  0	  222	  580	  0	  567	  155	-50	  856	  561	  0	  107	  328	  0	   77	  336	-50	  369	  447	  0	  260	  288	-50	  120	  741	-50	  125	  817	-50	  236	  301	  0	  435	  514	  0	  371	 1127	  0	  553	 1448	  0	  362	  428	  0	  201	  193	  0	  201	  532	  0	  581	  917	  0	  167	  196	  0	  486	  477	  0	 1089	 1187	  0	  736	 1217	  0
2	3	 9	 5	AI413151	386372	  312	  165	-50	  365	  159	-50	  138	  436	-50	  200	  418	  0	  545	  218	-50	  373	  224	  0	  110	  312	  0	  152	  443	  0	  278	  412	  0	  235	  302	-50	  118	  817	-50	  142	  823	-50	  231	  313	  0	  283	  490	  0	  238	  797	  0	  604	 1150	  0	  201	  256	  0	  189	  191	  0	  105	  319	  0	  335	  537	  0	  312	  314	  0	  343	  348	  0	  484	  691	  0	  181	  542	  0
2	3	10	 5	AI413710	386540	  810	 1490	  0	 1284	 2432	  0	 2340	 1948	  0	 2406	 1719	  0	 2397	 4106	  0	 1188	 2231	  0	 1388	 1078	  0	 1055	 1043	  0	 1163	 2745	  0	  727	 1375	  0	 2597	 1782	  0	 4155	 2468	  0	  729	 1179	  0	  449	  811	  0	 1207	 1244	  0	 1560	 1259	  0	  988	 2949	  0	  423	  876	  0	  542	  503	  0	  843	  685	  0	  627	 1389	  0	  456	  943	  0	  779	  808	  0	  530	  655	  0
2	3	11	 5	AI413721	386625	 1700	 2182	  0	 1975	 2427	  0	 2625	 3439	  0	 2915	 3412	  0	 3679	 4196	  0	 2301	 2846	  0	 1602	 1909	  0	  818	 1207	  0	 2400	 3231	  0	 1387	 1615	  0	 2903	 2686	  0	 4331	 3724	  0	 1531	 1624	  0	 1090	 1292	  0	 1880	 2303	  0	 2016	 2076	  0	 1892	 3301	  0	 1202	 1544	  0	  991	 1166	  0	 1015	 1157	  0	 1062	 1764	  0	 1073	 1596	  0	 1275	 1386	  0	  754	 1083	  0
2	3	12	 5	AI413475	386665	  511	  526	  0	  478	  466	  0	  433	  723	  0	  405	  610	  0	 1029	  961	  0	  519	  497	  0	  277	  448	  0	  342	  665	  0	  490	  777	  0	  383	  490	  0	  499	 1028	  0	  651	 1186	  0	  342	  430	  0	  298	  431	  0	  359	  818	  0	  617	 1131	  0	  522	  887	  0	  217	  250	  0	  178	  390	  0	  352	  512	  0	  559	  781	  0	  307	  344	  0	  487	  674	  0	  259	  641	  0
2	3	13	 5	AI413479	386727	  860	  875	  0	  388	  203	-50	  589	 1008	  0	  541	  901	  0	 1634	 1526	  0	  791	  781	  0	  438	  723	  0	  415	  886	  0	  791	 1092	  0	  526	  584	  0	  641	 1097	  0	  859	 1316	  0	  441	  530	  0	  424	  522	  0	  649	 1127	  0	 1059	 1538	  0	  433	  641	  0	  394	  469	  0	  323	  556	  0	  589	  776	  0	  274	  396	  0	  314	  394	  0	  594	  843	  0	  541	  994	  0
2	3	14	 5	AI413486	386829	  623	  800	  0	  882	  972	  0	  892	 1354	  0	  896	 1223	  0	 1603	 1717	  0	  861	  967	  0	  580	  807	  0	  539	  917	  0	  749	 1023	  0	  549	  641	  0	  879	 1398	  0	 1265	 1691	  0	  510	  546	  0	  377	  536	  0	  625	 1158	  0	  821	 1300	  0	  613	 1037	  0	  663	  763	  0	  324	  604	  0	  412	  581	  0	  484	  698	  0	  596	  655	  0	  520	  758	  0	  289	  621	  0
2	3	15	 5	AI604771	387728	  915	  531	  0	 1162	  541	  0	  477	 1504	  0	  475	 1345	  0	 1867	  903	  0	 1017	  547	  0	  326	  877	  0	  316	 1063	  0	  837	  768	  0	  697	  597	  0	  409	 1415	  0	  551	 1745	  0	  544	  426	  0	  409	  542	  0	  408	 1231	  0	  778	 1552	  0	  756	  691	  0	  647	  590	  0	  241	  640	  0	  446	  806	  0	  616	  649	  0	  503	  523	  0	  388	  775	  0	  262	  734	  0
2	3	16	 5	AI604794	388215	  359	   92	-50	  509	  194	  0	   92	  402	-50	   89	  346	-50	 1339	  902	  0	 1015	  850	  0	   85	  294	-50	  467	 1039	  0	  708	  875	  0	  493	  505	  0	   72	  661	-50	   79	  815	-50	  206	  220	-50	  183	  239	-50	   77	  608	-50	  106	  724	-50	  143	  157	-50	   95	   92	-50	  418	  745	  0	 1126	 1451	  0	  120	  140	  0	  371	  642	  0	  883	 1247	  0	  400	  909	  0
2	3	17	 5	AI604796	388233	  807	  741	  0	 1092	 1066	  0	  840	 1470	  0	  681	 1184	  0	 1759	 1801	  0	 1117	 1224	  0	  570	  913	  0	  691	 1295	  0	  741	  976	  0	  552	  609	  0	  727	 1298	  0	  950	 1608	  0	  573	  627	  0	  433	  554	  0	  553	 1116	  0	  650	 1353	  0	  726	 1067	  0	  416	  471	  0	  293	  562	  0	  540	  737	  0	  583	  810	  0	  437	  611	  0	  552	  746	  0	  472	  859	  0
2	3	18	 5	AI604837	388862	  839	 2067	  0	 1222	 3026	  0	 2466	 1579	  0	 2008	 1322	  0	 1839	 4831	  0	 1048	 2885	  0	 1698	  948	  0	 1267	 1061	  0	  960	 2832	  0	  660	 1530	  0	 2799	 1708	  0	 3585	 1984	  0	  881	 2035	  0	  514	 1092	  0	 1901	 1437	  0	 2201	 1631	  0	  927	 2833	  0	  399	  931	  0	  782	  683	  0	 1054	  811	  0	  453	 1168	  0	  462	 1205	  0	  705	  720	  0	  779	  852	  0
2	3	19	 5	AI604887	389862	  712	  707	  0	 1030	  962	  0	  899	 1606	  0	  905	 1456	  0	 1838	 1596	  0	 1089	 1095	  0	  578	  921	  0	  554	 1188	  0	  909	 1062	  0	  663	  705	  0	  889	 1448	  0	 1103	 1880	  0	  602	  625	  0	  465	  621	  0	  595	 1181	  0	  954	 1433	  0	  963	 1330	  0	  305	  375	  0	  363	  691	  0	  793	 1131	  0	  479	  663	  0	  608	  759	  0	  423	  796	  0	  498	  904	  0
2	3	 1	 6	AI604940	391156	  323	   92	-50	  694	  405	  0	  122	  444	-50	  660	 1050	  0	  541	  141	-50	  339	  151	-50	  235	  464	  0	  191	  677	  0	  936	 1027	  0	  356	  354	  0	  635	 1401	  0	  653	 1492	  0	  401	  377	  0	  187	  216	-50	   81	  552	-50	   95	  646	-50	  320	  426	  0	  277	  289	  0	  925	 1605	  0	 1042	 1184	  0	  504	  565	  0	  956	 1081	  0	 1733	 1764	  0	 1655	 2259	  0
2	3	 2	 6	AI430965	456378	 5118	 3200	  0	 6072	 3397	  0	 3531	 8880	  0	 3841	 8869	  0	 8990	 4519	  0	 6509	 3578	  0	 2288	 5484	  0	 1559	 4684	  0	 6639	 4108	  0	 4002	 2079	  0	 4076	 7657	  0	 4288	 8790	  0	 4586	 2304	  0	 2377	 1271	  0	 1687	 4013	  0	 2525	 4979	  0	 4249	 2947	  0	 2255	 1427	  0	  916	 2677	  0	 1140	 2884	  0	 2738	 2016	  0	 2490	 1971	  0	 1489	 3115	  0	 1106	 2704	  0
2	3	 3	 6	AI430972	456449	 1289	 1914	  0	 2192	 3115	  0	 2547	 4021	  0	 2558	 3691	  0	 2801	 3222	  0	 1810	 2159	  0	 1258	 1825	  0	 1290	 2435	  0	 2211	 2506	  0	 1240	 1249	  0	 2427	 2633	  0	 3074	 3634	  0	 1267	 1150	  0	  779	  803	  0	 1221	 1909	  0	 1777	 2296	  0	 2469	 3593	  0	 1002	 1205	  0	  884	 1395	  0	 1001	 1347	  0	 1064	 1492	  0	  934	 1373	  0	  993	 1354	  0	 1044	 1500	  0
